id,category,relative_path,source_path,extension,size_bytes,size_human,converted_exists,chunked_exists,status,indexed_at
387,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_005.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_005.md,.md,14965,14.6 KB,False,False,pending,2026-03-20T15:19:38
388,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_006.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_006.md,.md,14104,13.8 KB,False,False,pending,2026-03-20T15:19:38
389,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_007.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_007.md,.md,13336,13.0 KB,False,False,pending,2026-03-20T15:19:38
390,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_008.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_008.md,.md,14265,13.9 KB,False,False,pending,2026-03-20T15:19:38
391,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_009.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_009.md,.md,12755,12.5 KB,False,False,pending,2026-03-20T15:19:38
392,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_010.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_010.md,.md,14421,14.1 KB,False,False,pending,2026-03-20T15:19:38
393,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_011.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_011.md,.md,14559,14.2 KB,False,False,pending,2026-03-20T15:19:38
394,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_012.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_012.md,.md,14500,14.2 KB,False,False,pending,2026-03-20T15:19:38
395,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_013.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_013.md,.md,15084,14.7 KB,False,False,pending,2026-03-20T15:19:38
396,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_014.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_014.md,.md,14458,14.1 KB,False,False,pending,2026-03-20T15:19:38
397,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_015.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_015.md,.md,13629,13.3 KB,False,False,pending,2026-03-20T15:19:38
398,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_016.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_016.md,.md,14494,14.2 KB,False,False,pending,2026-03-20T15:19:38
399,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_017.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_017.md,.md,12323,12.0 KB,False,False,pending,2026-03-20T15:19:38
400,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_018.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_018.md,.md,13132,12.8 KB,False,False,pending,2026-03-20T15:19:38
401,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_019.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_019.md,.md,12972,12.7 KB,False,False,pending,2026-03-20T15:19:38
402,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_020.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_020.md,.md,13801,13.5 KB,False,False,pending,2026-03-20T15:19:38
403,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_021.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_021.md,.md,14631,14.3 KB,False,False,pending,2026-03-20T15:19:38
404,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_022.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_022.md,.md,14185,13.9 KB,False,False,pending,2026-03-20T15:19:38
405,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_023.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_023.md,.md,17766,17.3 KB,False,False,pending,2026-03-20T15:19:38
406,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_024.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_024.md,.md,15450,15.1 KB,False,False,pending,2026-03-20T15:19:38
407,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_025.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_025.md,.md,17820,17.4 KB,False,False,pending,2026-03-20T15:19:38
408,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_026.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_026.md,.md,24066,23.5 KB,False,False,pending,2026-03-20T15:19:38
409,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_027.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_027.md,.md,23887,23.3 KB,False,False,pending,2026-03-20T15:19:38
410,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Better_Writing/chunk_028.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Better_Writing\chunk_028.md,.md,1729,1.7 KB,False,False,pending,2026-03-20T15:19:38
452,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/README.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\README.md,.md,2653,2.6 KB,False,False,pending,2026-03-20T15:19:38
412,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_001.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_001.md,.md,2140,2.1 KB,False,False,pending,2026-03-20T15:19:38
413,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_002.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_002.md,.md,3639,3.6 KB,False,False,pending,2026-03-20T15:19:38
414,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_003.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_003.md,.md,6624,6.5 KB,False,False,pending,2026-03-20T15:19:38
415,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_004.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_004.md,.md,1337,1.3 KB,False,False,pending,2026-03-20T15:19:38
416,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_005.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_005.md,.md,54894,53.6 KB,False,False,pending,2026-03-20T15:19:38
417,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_006.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_006.md,.md,33884,33.1 KB,False,False,pending,2026-03-20T15:19:38
418,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_007.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_007.md,.md,40467,39.5 KB,False,False,pending,2026-03-20T15:19:38
419,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_008.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_008.md,.md,3777,3.7 KB,False,False,pending,2026-03-20T15:19:38
420,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_009.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_009.md,.md,9105,8.9 KB,False,False,pending,2026-03-20T15:19:38
421,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_010.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_010.md,.md,66310,64.8 KB,False,False,pending,2026-03-20T15:19:38
422,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_011.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_011.md,.md,16170,15.8 KB,False,False,pending,2026-03-20T15:19:38
423,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_012.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_012.md,.md,14083,13.8 KB,False,False,pending,2026-03-20T15:19:38
424,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_013.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_013.md,.md,7711,7.5 KB,False,False,pending,2026-03-20T15:19:38
425,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_014.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_014.md,.md,9326,9.1 KB,False,False,pending,2026-03-20T15:19:38
426,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_015.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_015.md,.md,21740,21.2 KB,False,False,pending,2026-03-20T15:19:38
427,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_016.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_016.md,.md,6734,6.6 KB,False,False,pending,2026-03-20T15:19:38
428,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_017.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_017.md,.md,17131,16.7 KB,False,False,pending,2026-03-20T15:19:38
429,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_018.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_018.md,.md,1189,1.2 KB,False,False,pending,2026-03-20T15:19:38
430,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_019.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_019.md,.md,2458,2.4 KB,False,False,pending,2026-03-20T15:19:38
431,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_020.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_020.md,.md,15482,15.1 KB,False,False,pending,2026-03-20T15:19:38
432,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_021.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_021.md,.md,2918,2.8 KB,False,False,pending,2026-03-20T15:19:38
433,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_022.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_022.md,.md,12121,11.8 KB,False,False,pending,2026-03-20T15:19:38
434,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_023.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_023.md,.md,20537,20.1 KB,False,False,pending,2026-03-20T15:19:38
435,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_024.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_024.md,.md,11105,10.8 KB,False,False,pending,2026-03-20T15:19:38
436,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_025.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_025.md,.md,16171,15.8 KB,False,False,pending,2026-03-20T15:19:38
437,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_026.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_026.md,.md,3125,3.1 KB,False,False,pending,2026-03-20T15:19:38
438,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_027.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_027.md,.md,28311,27.6 KB,False,False,pending,2026-03-20T15:19:38
439,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_028.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_028.md,.md,13135,12.8 KB,False,False,pending,2026-03-20T15:19:38
440,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_029.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_029.md,.md,9438,9.2 KB,False,False,pending,2026-03-20T15:19:38
441,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_030.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_030.md,.md,60682,59.3 KB,False,False,pending,2026-03-20T15:19:38
442,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_031.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_031.md,.md,45377,44.3 KB,False,False,pending,2026-03-20T15:19:38
443,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_032.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_032.md,.md,8076,7.9 KB,False,False,pending,2026-03-20T15:19:38
444,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_033.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_033.md,.md,10712,10.5 KB,False,False,pending,2026-03-20T15:19:38
445,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_034.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_034.md,.md,1690,1.7 KB,False,False,pending,2026-03-20T15:19:38
446,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_035.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_035.md,.md,21941,21.4 KB,False,False,pending,2026-03-20T15:19:38
447,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_036.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_036.md,.md,39329,38.4 KB,False,False,pending,2026-03-20T15:19:38
448,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_037.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_037.md,.md,5575,5.4 KB,False,False,pending,2026-03-20T15:19:38
449,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_038.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_038.md,.md,6583,6.4 KB,False,False,pending,2026-03-20T15:19:38
450,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_039.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_039.md,.md,1175,1.1 KB,False,False,pending,2026-03-20T15:19:38
451,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_Grammatically_Correct_The_Essential_Guide_to_Spell/chunk_040.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_Grammatically_Correct_The_Essential_Guide_to_Spell\chunk_040.md,.md,920,920.0 B,False,False,pending,2026-03-20T15:19:38
472,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/README.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\README.md,.md,1630,1.6 KB,False,False,pending,2026-03-20T15:19:38
453,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_001.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_001.md,.md,696,696.0 B,False,False,pending,2026-03-20T15:19:38
454,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_002.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_002.md,.md,788,788.0 B,False,False,pending,2026-03-20T15:19:38
455,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_003.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_003.md,.md,17139,16.7 KB,False,False,pending,2026-03-20T15:19:38
456,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_004.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_004.md,.md,19951,19.5 KB,False,False,pending,2026-03-20T15:19:38
457,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_005.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_005.md,.md,14640,14.3 KB,False,False,pending,2026-03-20T15:19:38
458,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_006.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_006.md,.md,16498,16.1 KB,False,False,pending,2026-03-20T15:19:38
459,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_007.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_007.md,.md,27165,26.5 KB,False,False,pending,2026-03-20T15:19:38
460,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_008.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_008.md,.md,46463,45.4 KB,False,False,pending,2026-03-20T15:19:38
461,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_009.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_009.md,.md,13427,13.1 KB,False,False,pending,2026-03-20T15:19:38
462,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_010.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_010.md,.md,32021,31.3 KB,False,False,pending,2026-03-20T15:19:38
463,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_011.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_011.md,.md,22219,21.7 KB,False,False,pending,2026-03-20T15:19:38
464,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_012.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_012.md,.md,39478,38.6 KB,False,False,pending,2026-03-20T15:19:38
465,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_013.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_013.md,.md,2624,2.6 KB,False,False,pending,2026-03-20T15:19:38
466,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_014.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_014.md,.md,1265,1.2 KB,False,False,pending,2026-03-20T15:19:38
467,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_015.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_015.md,.md,2663,2.6 KB,False,False,pending,2026-03-20T15:19:38
468,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_016.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_016.md,.md,965,965.0 B,False,False,pending,2026-03-20T15:19:38
469,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_017.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_017.md,.md,902,902.0 B,False,False,pending,2026-03-20T15:19:38
470,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_018.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_018.md,.md,1782,1.7 KB,False,False,pending,2026-03-20T15:19:38
471,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_How_to_Write_a_Sentence_and_How_to_Read_One/chunk_019.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_How_to_Write_a_Sentence_and_How_to_Read_One\chunk_019.md,.md,901,901.0 B,False,False,pending,2026-03-20T15:19:38
509,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/README.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\README.md,.md,2831,2.8 KB,False,False,pending,2026-03-20T15:19:38
473,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_001.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_001.md,.md,13201,12.9 KB,False,False,pending,2026-03-20T15:19:38
474,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_002.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_002.md,.md,15831,15.5 KB,False,False,pending,2026-03-20T15:19:38
475,Writing,Writing/AI_Content/Tier_00-20_Extracted/00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE/chunk_003.md,D:\Books\Writing\AI_Content\Tier_00-20_Extracted\00-20_McGraw-Handbook_of_English_Grammar_Usage_3rdE\chunk_003.md,.md,16687,16.3 KB,False,False,pending,2026-03-20T15:19:38
